order_id,customer_name,email,product_category,product_name,quantity,unit_price,discount_percent,total_amount,order_date,city,country,payment_method,order_status,rating,discount_price
ORD00633,Ishaan Gupta,ishaan.gupta383@example.com,Clothing,Rain Jacket,9,220.76,20.0,1589.47,2024-10-11,Toronto,Canada,Credit Card,Delivered,1.0,1430.5230000000001
ORD00634,Ava Suzuki,ava.suzuki768@example.com,Sports,Cycling Helmet,8,254.16,10.0,1829.95,2024-03-06,Munich,Germany,,Cancelled,2.0,1646.9550000000002
ORD00635,Ananya Martinez,ananya.martinez360@example.com,Books,History Book,7,8.76,5.0,58.25,2024-06-03,Montreal,Canada,PayPal,Processing,4.0,52.425000000000004
ORD00636,Li Johnson,,Books,Fiction Novel,,80.92,15.0,,2023-12-10,Leeds,UK,Debit Card,Returned,3.0,
ORD00637,Ava Tanaka,ava.tanaka821@example.com,Sports,Football,7,488.79,15.0,2908.3,2024-06-13,Leeds,UK,Debit Card,Delivered,3.0,2617.4700000000003
ORD00638,David Reddy,david.reddy804@example.com,Books,Self-Help Guide,3,474.61,0.0,1423.83,2023-01-27,Tokyo,Japan,PayPal,Returned,5.0,1281.447
ORD00639,Chen Rossi,chen.rossi81@example.com,Sports,Football,,368.41,15.0,,2023-07-11,Munich,Germany,UPI,Shipped,3.0,
ORD00640,Yuki Tanaka,yuki.tanaka676@example.com,Electronics,Webcam,3,315.58,0.0,946.74,2023-04-24,Paris,France,Credit Card,Shipped,3.0,852.066
ORD00641,Aditya Kumar,aditya.kumar371@example.com,Clothing,Wool Sweater,1,209.8,0.0,209.8,2023-08-04,Yokohama,Japan,UPI,Cancelled,3.0,188.82000000000002
ORD00642,Kavya Sharma,kavya.sharma676@example.com,Sports,Cycling Helmet,2,488.08,25.0,732.12,2024-09-20,Sharjah,UAE,Credit Card,Shipped,4.0,658.908
ORD00643,Isabella Reddy,isabella.reddy31@example.com,Sports,Yoga Mat,3,112.07,5.0,319.4,2023-01-31,Melbourne,Australia,Debit Card,Delivered,3.0,287.46
ORD00644,Sara Brown,sara.brown977@example.com,Electronics,Power Bank,5,236.19,20.0,944.76,2024-06-08,Osaka,Japan,UPI,Shipped,4.0,850.284
ORD00645,John Reddy,john.reddy785@example.com,Sports,Cricket Bat,4,477.11,25.0,1431.33,2024-03-09,Sharjah,UAE,UPI,Processing,5.0,1288.197
ORD00646,John Suzuki,john.suzuki362@example.com,Home & Kitchen,LED Lamp,8,87.79,,702.32,2024-06-07,Calgary,Canada,UPI,Returned,5.0,632.0880000000001
ORD00647,Mary Tanaka,,Clothing,Running Shoes,3,182.08,15.0,464.3,2024-01-16,Birmingham,UK,Credit Card,Delivered,1.0,417.87
ORD00648,Chen Zhang,chen.zhang582@example.com,Home & Kitchen,Coffee Maker,7,145.39,5.0,966.84,2023-04-16,Rio de Janeiro,Brazil,PayPal,Returned,2.0,870.1560000000001
ORD00649,Liam Suzuki,liam.suzuki446@example.com,Home & Kitchen,Blender,1,402.35,10.0,362.12,2024-03-07,New York,USA,Net Banking,Shipped,5.0,325.908
ORD00650,John Johnson,john.johnson292@example.com,Electronics,Wireless Mouse,5,69.87,0.0,349.35,2024-06-30,Sao Paulo,Brazil,UPI,Delivered,2.0,314.415
ORD00651,Sofia Suzuki,sofia.suzuki282@example.com,Home & Kitchen,Blender,9,388.43,0.0,3495.87,2024-02-07,Calgary,Canada,Net Banking,Delivered,5.0,3146.283
ORD00652,Ishaan Sharma,ishaan.sharma846@example.com,Electronics,USB-C Cable,6,431.39,5.0,2458.92,2023-06-24,Los Angeles,USA,PayPal,Processing,5.0,2213.0280000000002
ORD00653,Aarav Patel,aarav.patel804@example.com,Electronics,Bluetooth Speaker,5,42.15,20.0,168.6,2023-10-04,Manchester,UK,Cash on Delivery,Cancelled,4.0,151.74
ORD00654,Lucas Singh,lucas.singh910@example.com,Books,History Book,9,266.16,25.0,1796.58,2023-10-15,Perth,Australia,Debit Card,Delivered,4.0,1616.922
ORD00655,Chen Kumar,chen.kumar856@example.com,Clothing,Baseball Cap,4,349.01,25.0,1047.03,2023-03-03,Berlin,Germany,PayPal,Shipped,4.0,942.327
ORD00656,Ananya Martinez,ananya.martinez214@example.com,Sports,Cycling Helmet,6,381.44,25.0,1716.48,2024-11-02,London,UK,Debit Card,Shipped,4.0,1544.832
ORD00657,Michael Dubois,michael.dubois799@example.com,Books,Cookbook,7,86.28,0.0,603.96,2023-05-31,Paris,France,PayPal,Delivered,5.0,543.5640000000001
ORD00658,Priya Brown,,Beauty,Perfume,5,63.57,15.0,270.17,2024-03-17,Munich,Germany,Net Banking,Returned,4.0,243.15300000000002
ORD00659,Vivaan Garcia,vivaan.garcia101@example.com,Electronics,Smartwatch,7,101.0,0.0,707.0,2024-08-31,Calgary,Canada,Cash on Delivery,Cancelled,1.0,636.3000000000001
ORD00660,Wei Johnson,wei.johnson225@example.com,Electronics,Wireless Mouse,10,136.76,0.0,1367.6,2023-10-10,Frankfurt,Germany,Net Banking,Cancelled,4.0,1230.84
ORD00661,Olivia Smith,olivia.smith209@example.com,Home & Kitchen,LED Lamp,10,147.55,,1475.5,2023-07-09,Brasilia,Brazil,Cash on Delivery,Cancelled,3.0,1327.95
ORD00662,Priya Zhang,priya.zhang171@example.com,Clothing,Running Shoes,3,481.31,20.0,1155.14,2023-12-09,Delhi,India,UPI,Delivered,1.0,1039.6260000000002
ORD00663,Ava Wang,ava.wang598@example.com,Electronics,Earbuds,8,59.15,10.0,425.88,2023-08-22,Brasilia,Brazil,Debit Card,Shipped,2.0,383.29200000000003
ORD00664,Kavya Zhang,kavya.zhang753@example.com,Home & Kitchen,Storage Jars,8,130.5,15.0,887.4,2023-11-05,Perth,Australia,Credit Card,Processing,1.0,798.66
ORD00665,Rohan Suzuki,rohan.suzuki676@example.com,Clothing,Running Shoes,4,290.9,20.0,930.88,2024-01-04,Berlin,Germany,Debit Card,Cancelled,4.0,837.792
ORD00666,Mateo Rossi,mateo.rossi461@example.com,Sports,Dumbbell Set,6,444.56,20.0,2133.89,2023-10-10,Vancouver,Canada,Credit Card,Returned,4.0,1920.501
ORD00667,Sofia Dubois,sofia.dubois815@example.com,Books,Children's Storybook,6,147.76,25.0,664.92,2023-05-31,Lyon,France,Cash on Delivery,Processing,3.0,598.428
ORD00668,Kavya Martinez,kavya.martinez819@example.com,Home & Kitchen,Non-stick Pan,4,145.09,0.0,580.36,2024-05-15,Toronto,Canada,Net Banking,Processing,1.0,522.3240000000001
ORD00669,Vivaan Brown,vivaan.brown900@example.com,Home & Kitchen,Storage Jars,9,81.74,10.0,662.09,2023-05-27,Frankfurt,Germany,Cash on Delivery,Delivered,1.0,595.8810000000001
ORD00670,Olivia Wang,olivia.wang695@example.com,Beauty,Sunscreen,2,447.05,10.0,804.69,2023-06-27,Abu Dhabi,UAE,PayPal,Processing,3.0,724.2210000000001
ORD00671,Li Smith,li.smith427@example.com,Sports,Dumbbell Set,2,152.18,25.0,228.27,2024-07-12,Leeds,UK,,Cancelled,5.0,205.443
ORD00672,Michael Zhang,michael.zhang702@example.com,Beauty,Lipstick Set,7,235.94,25.0,1238.68,2023-01-29,Sao Paulo,Brazil,,Cancelled,3.0,1114.8120000000001
ORD00673,Ava Williams,ava.williams595@example.com,Sports,Cricket Bat,9,450.46,0.0,4054.14,2024-02-07,Leeds,UK,PayPal,Delivered,5.0,3648.726
ORD00674,Michael Patel,michael.patel277@example.com,Beauty,Face Serum,2,411.86,15.0,700.16,2023-03-04,San Francisco,USA,PayPal,Returned,1.0,630.144
ORD00675,Chen Smith,chen.smith576@example.com,Beauty,Sunscreen,3,153.94,0.0,461.82,2024-05-11,Sharjah,UAE,Debit Card,Delivered,3.0,415.638
ORD00676,Ava Reddy,ava.reddy254@example.com,Clothing,Cotton T-Shirt,9,224.69,0.0,2022.21,2023-11-04,Yokohama,Japan,Debit Card,Shipped,5.0,1819.989
ORD00677,Sara Dubois,sara.dubois880@example.com,Beauty,Perfume,3,319.92,5.0,911.77,2023-06-24,Brasilia,Brazil,PayPal,Returned,5.0,820.593
ORD00678,Kavya Williams,kavya.williams983@example.com,Sports,Football,5,198.64,0.0,993.2,2024-04-20,Yokohama,Japan,Debit Card,Delivered,2.0,893.8800000000001
ORD00679,Liam Tanaka,,Home & Kitchen,Non-stick Pan,10,225.02,15.0,1912.67,2023-05-23,Nice,France,UPI,Delivered,4.0,1721.403
ORD00680,David Silva,david.silva925@example.com,Beauty,Perfume,2,91.38,15.0,155.35,2024-04-15,Birmingham,UK,,Processing,2.0,139.815
ORD00681,Isabella Martinez,isabella.martinez484@example.com,Sports,Dumbbell Set,9,388.82,0.0,3499.38,2023-11-28,Sharjah,UAE,UPI,Returned,4.0,3149.442
ORD00682,Aditya Patel,,Beauty,Shampoo,2,252.22,15.0,428.77,2023-08-26,Berlin,Germany,Debit Card,Cancelled,4.0,385.893
ORD00683,Isabella Kumar,isabella.kumar257@example.com,Electronics,Wireless Mouse,2,223.56,0.0,447.12,2023-06-28,Sydney,Australia,PayPal,Cancelled,5.0,402.408
ORD00684,Sophia Smith,sophia.smith503@example.com,Books,Self-Help Guide,3,219.86,5.0,626.6,2023-03-30,Dubai,UAE,PayPal,Delivered,3.0,563.94
ORD00685,Mateo Sharma,mateo.sharma418@example.com,Sports,Cycling Helmet,6,96.73,25.0,435.28,2023-07-14,Frankfurt,Germany,Cash on Delivery,Processing,5.0,391.752
ORD00686,Lucas Singh,lucas.singh450@example.com,Books,History Book,10,43.68,10.0,393.12,2023-04-14,Houston,USA,Debit Card,Delivered,4.0,353.808
ORD00687,Aarav Johnson,aarav.johnson297@example.com,Home & Kitchen,Cutlery Set,2,436.86,10.0,786.35,2023-03-18,Brasilia,Brazil,Debit Card,Returned,5.0,707.715
ORD00688,Kavya Tanaka,kavya.tanaka560@example.com,Beauty,Face Serum,5,328.35,,1641.75,2024-03-07,Vancouver,Canada,UPI,Delivered,5.0,1477.575
ORD00689,Sofia Zhang,sofia.zhang680@example.com,Electronics,Laptop Stand,10,452.64,0.0,4526.4,2023-12-21,Houston,USA,Cash on Delivery,Returned,5.0,4073.7599999999998
ORD00690,Olivia Singh,olivia.singh43@example.com,Electronics,Wireless Mouse,4,326.92,10.0,1176.91,2023-08-22,Mumbai,India,Credit Card,Shipped,4.0,1059.219
ORD00691,Li Sharma,li.sharma54@example.com,Books,History Book,7,352.16,0.0,2465.12,2024-03-24,San Francisco,USA,UPI,Processing,4.0,2218.608
ORD00692,Isabella Patel,isabella.patel95@example.com,Sports,Yoga Mat,9,286.18,0.0,2575.62,2023-09-13,Mumbai,India,Credit Card,Shipped,4.0,2318.058
ORD00693,Vivaan Zhang,vivaan.zhang671@example.com,Clothing,Running Shoes,7,241.96,0.0,1693.72,2023-03-20,Vancouver,Canada,Net Banking,Processing,3.0,1524.348
ORD00694,Michael Williams,michael.williams799@example.com,Sports,Cricket Bat,4,265.79,0.0,1063.16,2023-02-25,Perth,Australia,PayPal,Returned,2.0,956.844
ORD00695,Ananya Singh,ananya.singh534@example.com,Clothing,Running Shoes,4,65.76,0.0,263.04,2023-02-06,Frankfurt,Germany,PayPal,Cancelled,1.0,236.73600000000002
ORD00696,Olivia Patel,olivia.patel603@example.com,Books,Self-Help Guide,2,34.56,20.0,55.3,2024-05-22,Chennai,India,Net Banking,Cancelled,,49.769999999999996
ORD00697,Ananya Tanaka,ananya.tanaka442@example.com,Sports,Yoga Mat,1,273.07,0.0,273.07,2024-09-15,Brisbane,Australia,,Returned,1.0,245.763
ORD00698,James Dubois,james.dubois438@example.com,Beauty,Face Serum,9,197.11,10.0,1596.59,2024-07-01,Nice,France,Cash on Delivery,Returned,4.0,1436.931
ORD00699,Priya Tanaka,priya.tanaka947@example.com,Clothing,Denim Jeans,5,400.8,0.0,2004.0,2023-09-13,Rio de Janeiro,Brazil,UPI,Returned,5.0,1803.6000000000001
ORD00700,Sara Wang,sara.wang257@example.com,Beauty,Perfume,,156.91,10.0,,2023-07-03,Nice,France,Credit Card,Cancelled,,
ORD00701,Vivaan Wang,vivaan.wang865@example.com,Sports,Dumbbell Set,10,469.72,15.0,3992.62,2023-03-07,Lyon,France,UPI,Processing,5.0,3593.358
ORD00702,Rohan Johnson,rohan.johnson151@example.com,Sports,Yoga Mat,1,96.21,25.0,72.16,2024-08-16,Sydney,Australia,Cash on Delivery,Shipped,4.0,64.944
ORD00703,Sara Sharma,sara.sharma879@example.com,Home & Kitchen,Storage Jars,10,121.17,25.0,908.78,2023-04-26,Sao Paulo,Brazil,Debit Card,Shipped,4.0,817.902
ORD00704,Sofia Suzuki,sofia.suzuki437@example.com,Home & Kitchen,Coffee Maker,,305.45,20.0,,2024-10-29,Perth,Australia,UPI,Returned,,
ORD00705,Mary Patel,mary.patel154@example.com,Sports,Yoga Mat,4,404.98,15.0,1376.93,2023-08-09,Tokyo,Japan,PayPal,Shipped,2.0,1239.237
ORD00706,Aditya Johnson,aditya.johnson589@example.com,Beauty,Perfume,9,367.86,0.0,3310.74,2024-09-13,Nice,France,UPI,Processing,5.0,2979.6659999999997
ORD00707,Kavya Johnson,kavya.johnson819@example.com,Home & Kitchen,Coffee Maker,2,348.07,20.0,556.91,2024-01-06,Chicago,USA,Cash on Delivery,Returned,4.0,501.219
ORD00708,Wei Martinez,wei.martinez460@example.com,Books,Cookbook,3,463.23,20.0,1111.75,2024-11-21,Sharjah,UAE,Debit Card,Returned,4.0,1000.575
ORD00709,James Zhang,james.zhang419@example.com,Books,Children's Storybook,10,249.63,5.0,2371.49,2023-07-04,Paris,France,Debit Card,Delivered,5.0,2134.341
ORD00710,Chen Martinez,chen.martinez130@example.com,Electronics,Smartwatch,,87.63,20.0,,2024-03-08,Melbourne,Australia,Net Banking,Returned,4.0,
ORD00711,Ishaan Zhang,ishaan.zhang920@example.com,Home & Kitchen,Storage Jars,2,497.1,,994.2,2023-12-30,Nice,France,PayPal,Cancelled,4.0,894.7800000000001
ORD00712,Kavya Martinez,kavya.martinez752@example.com,Clothing,Baseball Cap,9,46.48,15.0,355.57,2024-11-21,Nice,France,UPI,Cancelled,5.0,320.013
ORD00713,Sara Reddy,sara.reddy506@example.com,Home & Kitchen,Non-stick Pan,9,292.01,20.0,2102.47,2023-10-20,Perth,Australia,UPI,Shipped,1.0,1892.223
ORD00714,Sofia Smith,sofia.smith285@example.com,Sports,Cycling Helmet,6,145.97,10.0,788.24,2024-05-13,Lyon,France,Debit Card,Processing,4.0,709.416
ORD00715,Ava Reddy,ava.reddy683@example.com,Home & Kitchen,Coffee Maker,9,420.2,0.0,3781.8,2024-09-04,Hyderabad,India,Cash on Delivery,Shipped,,3403.6200000000003
ORD00716,Sofia Sharma,sofia.sharma289@example.com,Sports,Football,9,67.46,0.0,607.14,2023-05-03,Nice,France,Net Banking,Processing,3.0,546.426
ORD00717,Sara Reddy,sara.reddy823@example.com,Electronics,Laptop Stand,6,82.58,25.0,371.61,2024-10-07,Brasilia,Brazil,,Delivered,4.0,334.449
ORD00718,Mateo Patel,mateo.patel955@example.com,Beauty,Perfume,9,332.26,0.0,2990.34,2024-10-11,Delhi,India,Debit Card,Returned,3.0,2691.306
ORD00719,Li Smith,li.smith156@example.com,Books,Cookbook,5,70.24,0.0,351.2,2024-06-12,Berlin,Germany,Net Banking,Delivered,5.0,316.08
ORD00720,Ananya Gupta,,Beauty,Lipstick Set,10,121.18,0.0,1211.8,2023-11-04,Hamburg,Germany,PayPal,Cancelled,4.0,1090.62
ORD00721,Ava Wang,ava.wang303@example.com,Electronics,Laptop Stand,5,212.7,5.0,1010.32,2024-11-09,Tokyo,Japan,Debit Card,Cancelled,2.0,909.288
ORD00722,Mary Tanaka,mary.tanaka793@example.com,Books,History Book,4,19.34,5.0,73.49,2024-02-23,Hyderabad,India,,Processing,4.0,66.14099999999999
ORD00723,Emma Tanaka,emma.tanaka436@example.com,Books,Self-Help Guide,5,245.33,0.0,1226.65,2023-11-12,Nice,France,Debit Card,Returned,5.0,1103.9850000000001
ORD00724,Ananya Reddy,ananya.reddy629@example.com,Sports,Cricket Bat,9,14.86,20.0,106.99,2023-04-03,Brisbane,Australia,,Returned,1.0,96.291
ORD00725,David Smith,david.smith204@example.com,Clothing,Rain Jacket,4,148.64,15.0,505.38,2023-12-06,Osaka,Japan,Cash on Delivery,Shipped,1.0,454.842
ORD00726,Lucas Sharma,lucas.sharma540@example.com,Electronics,Smartwatch,1,82.69,5.0,78.56,2024-10-08,Berlin,Germany,UPI,Delivered,4.0,70.70400000000001
ORD00727,Wei Tanaka,wei.tanaka759@example.com,Home & Kitchen,Non-stick Pan,9,362.45,20.0,2609.64,2023-01-21,Pune,India,,Returned,3.0,2348.676
ORD00728,Ishaan Muller,ishaan.muller199@example.com,Sports,Cricket Bat,7,258.62,,1810.34,2023-10-08,Lyon,France,Credit Card,Processing,5.0,1629.306
ORD00729,Olivia Tanaka,olivia.tanaka96@example.com,Clothing,Wool Sweater,8,145.79,5.0,1108.0,2024-01-27,Chennai,India,PayPal,Cancelled,5.0,997.2
ORD00730,Chen Reddy,chen.reddy592@example.com,Electronics,Smartwatch,8,188.06,10.0,1354.03,2023-12-07,London,UK,Credit Card,Returned,5.0,1218.627
ORD00731,Liam Johnson,liam.johnson413@example.com,Sports,Football,10,381.49,25.0,2861.18,2023-09-16,Kyoto,Japan,PayPal,Processing,1.0,2575.062
ORD00732,James Muller,james.muller893@example.com,Electronics,Webcam,9,398.37,15.0,3047.53,2024-10-29,Hamburg,Germany,Net Banking,Cancelled,2.0,2742.777
ORD00733,Isabella Reddy,isabella.reddy80@example.com,Books,Cookbook,3,262.37,5.0,747.75,2024-03-24,New York,USA,Net Banking,Cancelled,5.0,672.975
ORD00734,Olivia Singh,olivia.singh561@example.com,Books,History Book,,63.2,10.0,,2024-06-19,Brisbane,Australia,Cash on Delivery,Shipped,5.0,
ORD00735,Li Smith,li.smith975@example.com,Beauty,Lipstick Set,5,238.69,15.0,1014.43,2023-05-19,Leeds,UK,Credit Card,Processing,3.0,912.987
ORD00736,Olivia Kumar,olivia.kumar6@example.com,Home & Kitchen,LED Lamp,2,271.18,0.0,542.36,2024-10-01,Lyon,France,Credit Card,Processing,3.0,488.124
ORD00737,Mary Sharma,mary.sharma282@example.com,Home & Kitchen,Cutlery Set,5,186.8,10.0,840.6,2024-07-28,Brasilia,Brazil,PayPal,Shipped,3.0,756.5400000000001
ORD00738,Ishaan Smith,ishaan.smith270@example.com,Sports,Yoga Mat,9,295.72,15.0,2262.26,2024-08-12,Sharjah,UAE,UPI,Returned,5.0,2036.0340000000003
ORD00739,Ananya Gupta,,Clothing,Denim Jeans,10,77.51,0.0,775.1,2023-11-28,New York,USA,Debit Card,Returned,4.0,697.59
ORD00740,Li Martinez,li.martinez513@example.com,Electronics,Laptop Stand,7,388.09,15.0,2309.14,2023-11-16,Rio de Janeiro,Brazil,Cash on Delivery,Delivered,3.0,2078.226
ORD00741,Priya Brown,priya.brown861@example.com,Books,Children's Storybook,5,344.26,20.0,1377.04,2024-10-29,Melbourne,Australia,Credit Card,Processing,4.0,1239.336
ORD00742,Yuki Suzuki,yuki.suzuki574@example.com,Clothing,Wool Sweater,1,101.94,5.0,96.84,2023-01-06,Abu Dhabi,UAE,UPI,Delivered,4.0,87.156
ORD00743,David Sharma,david.sharma35@example.com,Beauty,Lipstick Set,7,26.74,10.0,168.46,2023-10-08,Hyderabad,India,,Delivered,5.0,151.614
ORD00744,Ava Garcia,ava.garcia485@example.com,Beauty,Perfume,1,187.92,0.0,187.92,2023-07-01,London,UK,Net Banking,Delivered,,169.128
ORD00745,Wei Patel,wei.patel879@example.com,Sports,Cricket Bat,4,329.28,15.0,1119.55,2024-11-19,Melbourne,Australia,Cash on Delivery,Processing,4.0,1007.595
ORD00746,Emma Patel,emma.patel845@example.com,Sports,Dumbbell Set,2,90.43,,180.86,2024-09-15,Frankfurt,Germany,Debit Card,Delivered,5.0,162.77400000000003
ORD00747,Mary Reddy,mary.reddy582@example.com,Beauty,Face Serum,8,48.64,0.0,389.12,2023-03-30,Birmingham,UK,Cash on Delivery,Delivered,1.0,350.208
ORD00748,Ananya Wang,ananya.wang899@example.com,Beauty,Shampoo,4,374.97,10.0,1349.89,2023-02-24,Kyoto,Japan,Debit Card,Processing,4.0,1214.901
ORD00749,Emma Johnson,emma.johnson280@example.com,Clothing,Denim Jeans,5,350.29,25.0,1313.59,2023-12-30,Abu Dhabi,UAE,UPI,Returned,3.0,1182.231
ORD00750,Vivaan Muller,vivaan.muller551@example.com,Sports,Dumbbell Set,7,176.73,10.0,1113.4,2023-08-01,Brisbane,Australia,Credit Card,Returned,4.0,1002.0600000000001
ORD00751,Ananya Garcia,ananya.garcia945@example.com,Electronics,USB-C Cable,8,295.48,20.0,1891.07,2024-11-05,Dubai,UAE,UPI,Delivered,1.0,1701.963
ORD00752,Priya Suzuki,priya.suzuki345@example.com,Beauty,Face Serum,6,156.61,0.0,939.66,2023-01-23,Nice,France,Cash on Delivery,Returned,4.0,845.694
ORD00753,Olivia Johnson,olivia.johnson383@example.com,Sports,Cricket Bat,7,153.59,5.0,1021.37,2024-06-03,Houston,USA,Net Banking,Processing,4.0,919.2330000000001
ORD00754,Liam Sharma,liam.sharma171@example.com,Home & Kitchen,Storage Jars,9,103.24,0.0,929.16,2023-05-14,Sydney,Australia,Credit Card,Processing,3.0,836.244
ORD00755,Mei Wang,mei.wang170@example.com,Books,Fiction Novel,4,442.06,0.0,1768.24,2023-07-09,Munich,Germany,Net Banking,Delivered,3.0,1591.416
ORD00756,Li Rossi,li.rossi384@example.com,Electronics,Earbuds,2,238.05,5.0,452.3,2024-04-28,Yokohama,Japan,PayPal,Shipped,2.0,407.07
ORD00757,John Singh,john.singh958@example.com,Clothing,Wool Sweater,5,410.8,20.0,1643.2,2024-09-03,Tokyo,Japan,UPI,Cancelled,5.0,1478.88
ORD00758,Aarav Johnson,aarav.johnson183@example.com,Clothing,Running Shoes,9,412.5,20.0,2970.0,2023-03-21,Munich,Germany,Net Banking,Shipped,,2673.0
ORD00759,Kavya Suzuki,kavya.suzuki394@example.com,Beauty,Shampoo,5,158.99,25.0,596.21,2023-02-05,Calgary,Canada,Debit Card,Shipped,5.0,536.589
ORD00760,Sofia Reddy,sofia.reddy85@example.com,Home & Kitchen,LED Lamp,7,402.76,,2819.32,2023-11-23,Leeds,UK,PayPal,Cancelled,,2537.3880000000004
ORD00761,Wei Tanaka,wei.tanaka56@example.com,Home & Kitchen,Cutlery Set,2,303.8,25.0,455.7,2024-05-29,Perth,Australia,PayPal,Processing,4.0,410.13
ORD00762,Ishaan Gupta,ishaan.gupta545@example.com,Books,Fiction Novel,6,474.36,10.0,2561.54,2023-07-22,Brasilia,Brazil,PayPal,Cancelled,5.0,2305.386
ORD00763,Kavya Patel,kavya.patel502@example.com,Books,Self-Help Guide,10,344.76,15.0,2930.46,2024-11-22,Toronto,Canada,Cash on Delivery,Processing,4.0,2637.414
ORD00764,Emma Sharma,emma.sharma305@example.com,Beauty,Face Serum,6,367.29,20.0,1762.99,2023-09-12,London,UK,Cash on Delivery,Delivered,3.0,1586.691
ORD00765,Wei Martinez,wei.martinez282@example.com,Home & Kitchen,Cutlery Set,4,459.79,25.0,1379.37,2023-02-11,Chicago,USA,UPI,Delivered,2.0,1241.433
ORD00766,John Silva,john.silva81@example.com,Home & Kitchen,LED Lamp,7,203.37,10.0,1281.23,2024-10-30,Houston,USA,Credit Card,Shipped,4.0,1153.107
ORD00767,Ava Silva,ava.silva813@example.com,Clothing,Baseball Cap,6,288.8,20.0,1386.24,2023-10-09,Birmingham,UK,Cash on Delivery,Delivered,3.0,1247.616
ORD00768,Li Williams,li.williams417@example.com,Clothing,Cotton T-Shirt,3,141.01,15.0,359.58,2023-04-10,Munich,Germany,Credit Card,Processing,5.0,323.622
ORD00769,Kavya Dubois,kavya.dubois603@example.com,Books,Children's Storybook,7,240.42,15.0,1430.5,2023-12-15,Brisbane,Australia,,Cancelled,5.0,1287.45
ORD00770,Ananya Rossi,ananya.rossi690@example.com,Books,Self-Help Guide,10,484.02,15.0,4114.17,2023-03-27,Hamburg,Germany,UPI,Processing,5.0,3702.753
ORD00771,Li Garcia,,Sports,Cycling Helmet,6,284.62,0.0,1707.72,2023-10-18,Brasilia,Brazil,Net Banking,Shipped,5.0,1536.948
ORD00772,Rohan Tanaka,rohan.tanaka871@example.com,Electronics,Bluetooth Speaker,4,496.1,0.0,1984.4,2023-06-12,Yokohama,Japan,UPI,Shipped,5.0,1785.96
ORD00773,Sara Zhang,sara.zhang646@example.com,Electronics,Power Bank,9,199.13,25.0,1344.13,2024-04-20,Calgary,Canada,Debit Card,Shipped,1.0,1209.717
ORD00774,Sophia Zhang,sophia.zhang672@example.com,Clothing,Baseball Cap,7,292.18,20.0,1636.21,2024-02-25,Berlin,Germany,Cash on Delivery,Shipped,5.0,1472.5890000000002
ORD00775,David Kumar,david.kumar750@example.com,Books,Fiction Novel,4,87.4,0.0,349.6,2024-01-15,Pune,India,Cash on Delivery,Cancelled,3.0,314.64000000000004
ORD00776,Lucas Gupta,lucas.gupta741@example.com,Clothing,Denim Jeans,4,164.75,0.0,659.0,2023-07-31,Abu Dhabi,UAE,Net Banking,Shipped,5.0,593.1
ORD00777,Diya Gupta,diya.gupta513@example.com,Beauty,Face Serum,6,436.68,5.0,2489.08,2024-04-18,New York,USA,PayPal,Delivered,4.0,2240.172
ORD00778,Lucas Silva,lucas.silva883@example.com,Books,Fiction Novel,5,442.26,0.0,2211.3,2024-03-25,Paris,France,UPI,Cancelled,1.0,1990.1700000000003
ORD00779,Mary Tanaka,mary.tanaka524@example.com,Beauty,Sunscreen,2,56.29,0.0,112.58,2023-06-23,Perth,Australia,PayPal,Processing,3.0,101.322
ORD00780,Mei Martinez,mei.martinez100@example.com,Home & Kitchen,LED Lamp,8,450.1,5.0,3420.76,2023-09-24,Brisbane,Australia,PayPal,Cancelled,5.0,3078.684
ORD00781,Chen Brown,chen.brown609@example.com,Electronics,USB-C Cable,5,17.84,15.0,75.82,2023-10-26,Vancouver,Canada,Cash on Delivery,Processing,5.0,68.238
ORD00782,Li Williams,li.williams825@example.com,Beauty,Shampoo,5,430.28,5.0,2043.83,2023-01-29,Hamburg,Germany,Debit Card,Returned,,1839.447
ORD00783,Mary Silva,mary.silva530@example.com,Books,History Book,3,486.34,15.0,1240.17,2024-06-19,Perth,Australia,,Cancelled,5.0,1116.153
ORD00784,Olivia Gupta,olivia.gupta389@example.com,Electronics,Bluetooth Speaker,5,107.18,0.0,535.9,2024-10-27,Hamburg,Germany,Net Banking,Cancelled,1.0,482.31
ORD00785,Sofia Silva,sofia.silva760@example.com,Clothing,Running Shoes,7,315.07,0.0,2205.49,2023-10-05,Brasilia,Brazil,,Returned,1.0,1984.9409999999998
ORD00786,Michael Muller,michael.muller251@example.com,Home & Kitchen,LED Lamp,4,118.03,0.0,472.12,2023-02-11,Abu Dhabi,UAE,Cash on Delivery,Processing,3.0,424.908
ORD00787,Yuki Kumar,yuki.kumar136@example.com,Sports,Cricket Bat,4,125.75,25.0,377.25,2024-04-20,San Francisco,USA,,Delivered,2.0,339.52500000000003
ORD00788,Ananya Martinez,ananya.martinez86@example.com,Books,Cookbook,10,111.42,0.0,1114.2,2024-08-18,Tokyo,Japan,PayPal,Cancelled,3.0,1002.7800000000001
ORD00789,Liam Dubois,liam.dubois1@example.com,Home & Kitchen,Cutlery Set,8,317.41,25.0,1904.46,2024-06-10,Montreal,Canada,UPI,Returned,4.0,1714.0140000000001
ORD00790,Li Rossi,li.rossi641@example.com,Books,Fiction Novel,3,246.35,25.0,554.29,2024-05-22,Manchester,UK,Credit Card,Cancelled,2.0,498.861
