order_id,customer_name,email,product_category,product_name,quantity,unit_price,discount_percent,total_amount,order_date,city,country,payment_method,order_status,rating
ORD00659,Vivaan Garcia,vivaan.garcia101@example.com,Electronics,Smartwatch,7.0,101.0,0.0,707.0,2024-08-31,Calgary,Canada,Cash on Delivery,Cancelled,1.0
ORD00660,Wei Johnson,wei.johnson225@example.com,Electronics,Wireless Mouse,10.0,136.76,0.0,1367.6,2023-10-10,Frankfurt,Germany,Net Banking,Cancelled,4.0
ORD00661,Olivia Smith,olivia.smith209@example.com,Home & Kitchen,LED Lamp,10.0,147.55,,1475.5,2023-07-09,Brasilia,Brazil,Cash on Delivery,Cancelled,3.0
ORD00662,Priya Zhang,priya.zhang171@example.com,Clothing,Running Shoes,3.0,481.31,20.0,1155.14,2023-12-09,Delhi,India,UPI,Delivered,1.0
ORD00663,Ava Wang,ava.wang598@example.com,Electronics,Earbuds,8.0,59.15,10.0,425.88,2023-08-22,Brasilia,Brazil,Debit Card,Shipped,2.0
ORD00664,Kavya Zhang,kavya.zhang753@example.com,Home & Kitchen,Storage Jars,8.0,130.5,15.0,887.4,2023-11-05,Perth,Australia,Credit Card,Processing,1.0
ORD00665,Rohan Suzuki,rohan.suzuki676@example.com,Clothing,Running Shoes,4.0,290.9,20.0,930.88,2024-01-04,Berlin,Germany,Debit Card,Cancelled,4.0
ORD00666,Mateo Rossi,mateo.rossi461@example.com,Sports,Dumbbell Set,6.0,444.56,20.0,2133.89,2023-10-10,Vancouver,Canada,Credit Card,Returned,4.0
ORD00667,Sofia Dubois,sofia.dubois815@example.com,Books,Children's Storybook,6.0,147.76,25.0,664.92,2023-05-31,Lyon,France,Cash on Delivery,Processing,3.0
ORD00668,Kavya Martinez,kavya.martinez819@example.com,Home & Kitchen,Non-stick Pan,4.0,145.09,0.0,580.36,2024-05-15,Toronto,Canada,Net Banking,Processing,1.0
ORD00669,Vivaan Brown,vivaan.brown900@example.com,Home & Kitchen,Storage Jars,9.0,81.74,10.0,662.09,2023-05-27,Frankfurt,Germany,Cash on Delivery,Delivered,1.0
ORD00670,Olivia Wang,olivia.wang695@example.com,Beauty,Sunscreen,2.0,447.05,10.0,804.69,2023-06-27,Abu Dhabi,UAE,PayPal,Processing,3.0
ORD00671,Li Smith,li.smith427@example.com,Sports,Dumbbell Set,2.0,152.18,25.0,228.27,2024-07-12,Leeds,UK,,Cancelled,5.0
ORD00672,Michael Zhang,michael.zhang702@example.com,Beauty,Lipstick Set,7.0,235.94,25.0,1238.68,2023-01-29,Sao Paulo,Brazil,,Cancelled,3.0
ORD00673,Ava Williams,ava.williams595@example.com,Sports,Cricket Bat,9.0,450.46,0.0,4054.14,2024-02-07,Leeds,UK,PayPal,Delivered,5.0
ORD00674,Michael Patel,michael.patel277@example.com,Beauty,Face Serum,2.0,411.86,15.0,700.16,2023-03-04,San Francisco,USA,PayPal,Returned,1.0
ORD00675,Chen Smith,chen.smith576@example.com,Beauty,Sunscreen,3.0,153.94,0.0,461.82,2024-05-11,Sharjah,UAE,Debit Card,Delivered,3.0
ORD00676,Ava Reddy,ava.reddy254@example.com,Clothing,Cotton T-Shirt,9.0,224.69,0.0,2022.21,2023-11-04,Yokohama,Japan,Debit Card,Shipped,5.0
ORD00677,Sara Dubois,sara.dubois880@example.com,Beauty,Perfume,3.0,319.92,5.0,911.77,2023-06-24,Brasilia,Brazil,PayPal,Returned,5.0
ORD00678,Kavya Williams,kavya.williams983@example.com,Sports,Football,5.0,198.64,0.0,993.2,2024-04-20,Yokohama,Japan,Debit Card,Delivered,2.0
ORD00679,Liam Tanaka,,Home & Kitchen,Non-stick Pan,10.0,225.02,15.0,1912.67,2023-05-23,Nice,France,UPI,Delivered,4.0
ORD00680,David Silva,david.silva925@example.com,Beauty,Perfume,2.0,91.38,15.0,155.35,2024-04-15,Birmingham,UK,,Processing,2.0
ORD00681,Isabella Martinez,isabella.martinez484@example.com,Sports,Dumbbell Set,9.0,388.82,0.0,3499.38,2023-11-28,Sharjah,UAE,UPI,Returned,4.0
ORD00682,Aditya Patel,,Beauty,Shampoo,2.0,252.22,15.0,428.77,2023-08-26,Berlin,Germany,Debit Card,Cancelled,4.0
ORD00683,Isabella Kumar,isabella.kumar257@example.com,Electronics,Wireless Mouse,2.0,223.56,0.0,447.12,2023-06-28,Sydney,Australia,PayPal,Cancelled,5.0
ORD00684,Sophia Smith,sophia.smith503@example.com,Books,Self-Help Guide,3.0,219.86,5.0,626.6,2023-03-30,Dubai,UAE,PayPal,Delivered,3.0
ORD00685,Mateo Sharma,mateo.sharma418@example.com,Sports,Cycling Helmet,6.0,96.73,25.0,435.28,2023-07-14,Frankfurt,Germany,Cash on Delivery,Processing,5.0
ORD00686,Lucas Singh,lucas.singh450@example.com,Books,History Book,10.0,43.68,10.0,393.12,2023-04-14,Houston,USA,Debit Card,Delivered,4.0
ORD00687,Aarav Johnson,aarav.johnson297@example.com,Home & Kitchen,Cutlery Set,2.0,436.86,10.0,786.35,2023-03-18,Brasilia,Brazil,Debit Card,Returned,5.0
ORD00688,Kavya Tanaka,kavya.tanaka560@example.com,Beauty,Face Serum,5.0,328.35,,1641.75,2024-03-07,Vancouver,Canada,UPI,Delivered,5.0
ORD00689,Sofia Zhang,sofia.zhang680@example.com,Electronics,Laptop Stand,10.0,452.64,0.0,4526.4,2023-12-21,Houston,USA,Cash on Delivery,Returned,5.0
ORD00690,Olivia Singh,olivia.singh43@example.com,Electronics,Wireless Mouse,4.0,326.92,10.0,1176.91,2023-08-22,Mumbai,India,Credit Card,Shipped,4.0
ORD00691,Li Sharma,li.sharma54@example.com,Books,History Book,7.0,352.16,0.0,2465.12,2024-03-24,San Francisco,USA,UPI,Processing,4.0
ORD00692,Isabella Patel,isabella.patel95@example.com,Sports,Yoga Mat,9.0,286.18,0.0,2575.62,2023-09-13,Mumbai,India,Credit Card,Shipped,4.0
ORD00693,Vivaan Zhang,vivaan.zhang671@example.com,Clothing,Running Shoes,7.0,241.96,0.0,1693.72,2023-03-20,Vancouver,Canada,Net Banking,Processing,3.0
ORD00694,Michael Williams,michael.williams799@example.com,Sports,Cricket Bat,4.0,265.79,0.0,1063.16,2023-02-25,Perth,Australia,PayPal,Returned,2.0
ORD00695,Ananya Singh,ananya.singh534@example.com,Clothing,Running Shoes,4.0,65.76,0.0,263.04,2023-02-06,Frankfurt,Germany,PayPal,Cancelled,1.0
ORD00696,Olivia Patel,olivia.patel603@example.com,Books,Self-Help Guide,2.0,34.56,20.0,55.3,2024-05-22,Chennai,India,Net Banking,Cancelled,
ORD00697,Ananya Tanaka,ananya.tanaka442@example.com,Sports,Yoga Mat,1.0,273.07,0.0,273.07,2024-09-15,Brisbane,Australia,,Returned,1.0
ORD00698,James Dubois,james.dubois438@example.com,Beauty,Face Serum,9.0,197.11,10.0,1596.59,2024-07-01,Nice,France,Cash on Delivery,Returned,4.0
ORD00699,Priya Tanaka,priya.tanaka947@example.com,Clothing,Denim Jeans,5.0,400.8,0.0,2004.0,2023-09-13,Rio de Janeiro,Brazil,UPI,Returned,5.0
ORD00700,Sara Wang,sara.wang257@example.com,Beauty,Perfume,,156.91,10.0,,2023-07-03,Nice,France,Credit Card,Cancelled,
ORD00701,Vivaan Wang,vivaan.wang865@example.com,Sports,Dumbbell Set,10.0,469.72,15.0,3992.62,2023-03-07,Lyon,France,UPI,Processing,5.0
ORD00702,Rohan Johnson,rohan.johnson151@example.com,Sports,Yoga Mat,1.0,96.21,25.0,72.16,2024-08-16,Sydney,Australia,Cash on Delivery,Shipped,4.0
ORD00703,Sara Sharma,sara.sharma879@example.com,Home & Kitchen,Storage Jars,10.0,121.17,25.0,908.78,2023-04-26,Sao Paulo,Brazil,Debit Card,Shipped,4.0
ORD00704,Sofia Suzuki,sofia.suzuki437@example.com,Home & Kitchen,Coffee Maker,,305.45,20.0,,2024-10-29,Perth,Australia,UPI,Returned,
ORD00705,Mary Patel,mary.patel154@example.com,Sports,Yoga Mat,4.0,404.98,15.0,1376.93,2023-08-09,Tokyo,Japan,PayPal,Shipped,2.0
ORD00706,Aditya Johnson,aditya.johnson589@example.com,Beauty,Perfume,9.0,367.86,0.0,3310.74,2024-09-13,Nice,France,UPI,Processing,5.0
ORD00707,Kavya Johnson,kavya.johnson819@example.com,Home & Kitchen,Coffee Maker,2.0,348.07,20.0,556.91,2024-01-06,Chicago,USA,Cash on Delivery,Returned,4.0
ORD00708,Wei Martinez,wei.martinez460@example.com,Books,Cookbook,3.0,463.23,20.0,1111.75,2024-11-21,Sharjah,UAE,Debit Card,Returned,4.0
ORD00709,James Zhang,james.zhang419@example.com,Books,Children's Storybook,10.0,249.63,5.0,2371.49,2023-07-04,Paris,France,Debit Card,Delivered,5.0
ORD00710,Chen Martinez,chen.martinez130@example.com,Electronics,Smartwatch,,87.63,20.0,,2024-03-08,Melbourne,Australia,Net Banking,Returned,4.0
ORD00711,Ishaan Zhang,ishaan.zhang920@example.com,Home & Kitchen,Storage Jars,2.0,497.1,,994.2,2023-12-30,Nice,France,PayPal,Cancelled,4.0
ORD00712,Kavya Martinez,kavya.martinez752@example.com,Clothing,Baseball Cap,9.0,46.48,15.0,355.57,2024-11-21,Nice,France,UPI,Cancelled,5.0
ORD00713,Sara Reddy,sara.reddy506@example.com,Home & Kitchen,Non-stick Pan,9.0,292.01,20.0,2102.47,2023-10-20,Perth,Australia,UPI,Shipped,1.0
ORD00714,Sofia Smith,sofia.smith285@example.com,Sports,Cycling Helmet,6.0,145.97,10.0,788.24,2024-05-13,Lyon,France,Debit Card,Processing,4.0
ORD00715,Ava Reddy,ava.reddy683@example.com,Home & Kitchen,Coffee Maker,9.0,420.2,0.0,3781.8,2024-09-04,Hyderabad,India,Cash on Delivery,Shipped,
ORD00716,Sofia Sharma,sofia.sharma289@example.com,Sports,Football,9.0,67.46,0.0,607.14,2023-05-03,Nice,France,Net Banking,Processing,3.0
ORD00717,Sara Reddy,sara.reddy823@example.com,Electronics,Laptop Stand,6.0,82.58,25.0,371.61,2024-10-07,Brasilia,Brazil,,Delivered,4.0
ORD00718,Mateo Patel,mateo.patel955@example.com,Beauty,Perfume,9.0,332.26,0.0,2990.34,2024-10-11,Delhi,India,Debit Card,Returned,3.0
ORD00719,Li Smith,li.smith156@example.com,Books,Cookbook,5.0,70.24,0.0,351.2,2024-06-12,Berlin,Germany,Net Banking,Delivered,5.0
ORD00720,Ananya Gupta,,Beauty,Lipstick Set,10.0,121.18,0.0,1211.8,2023-11-04,Hamburg,Germany,PayPal,Cancelled,4.0
ORD00721,Ava Wang,ava.wang303@example.com,Electronics,Laptop Stand,5.0,212.7,5.0,1010.32,2024-11-09,Tokyo,Japan,Debit Card,Cancelled,2.0
ORD00722,Mary Tanaka,mary.tanaka793@example.com,Books,History Book,4.0,19.34,5.0,73.49,2024-02-23,Hyderabad,India,,Processing,4.0
ORD00723,Emma Tanaka,emma.tanaka436@example.com,Books,Self-Help Guide,5.0,245.33,0.0,1226.65,2023-11-12,Nice,France,Debit Card,Returned,5.0
ORD00724,Ananya Reddy,ananya.reddy629@example.com,Sports,Cricket Bat,9.0,14.86,20.0,106.99,2023-04-03,Brisbane,Australia,,Returned,1.0
ORD00725,David Smith,david.smith204@example.com,Clothing,Rain Jacket,4.0,148.64,15.0,505.38,2023-12-06,Osaka,Japan,Cash on Delivery,Shipped,1.0
ORD00726,Lucas Sharma,lucas.sharma540@example.com,Electronics,Smartwatch,1.0,82.69,5.0,78.56,2024-10-08,Berlin,Germany,UPI,Delivered,4.0
ORD00727,Wei Tanaka,wei.tanaka759@example.com,Home & Kitchen,Non-stick Pan,9.0,362.45,20.0,2609.64,2023-01-21,Pune,India,,Returned,3.0
ORD00728,Ishaan Muller,ishaan.muller199@example.com,Sports,Cricket Bat,7.0,258.62,,1810.34,2023-10-08,Lyon,France,Credit Card,Processing,5.0
ORD00729,Olivia Tanaka,olivia.tanaka96@example.com,Clothing,Wool Sweater,8.0,145.79,5.0,1108.0,2024-01-27,Chennai,India,PayPal,Cancelled,5.0
ORD00730,Chen Reddy,chen.reddy592@example.com,Electronics,Smartwatch,8.0,188.06,10.0,1354.03,2023-12-07,London,UK,Credit Card,Returned,5.0
ORD00731,Liam Johnson,liam.johnson413@example.com,Sports,Football,10.0,381.49,25.0,2861.18,2023-09-16,Kyoto,Japan,PayPal,Processing,1.0
ORD00732,James Muller,james.muller893@example.com,Electronics,Webcam,9.0,398.37,15.0,3047.53,2024-10-29,Hamburg,Germany,Net Banking,Cancelled,2.0
ORD00733,Isabella Reddy,isabella.reddy80@example.com,Books,Cookbook,3.0,262.37,5.0,747.75,2024-03-24,New York,USA,Net Banking,Cancelled,5.0
ORD00734,Olivia Singh,olivia.singh561@example.com,Books,History Book,,63.2,10.0,,2024-06-19,Brisbane,Australia,Cash on Delivery,Shipped,5.0
ORD00735,Li Smith,li.smith975@example.com,Beauty,Lipstick Set,5.0,238.69,15.0,1014.43,2023-05-19,Leeds,UK,Credit Card,Processing,3.0
ORD00736,Olivia Kumar,olivia.kumar6@example.com,Home & Kitchen,LED Lamp,2.0,271.18,0.0,542.36,2024-10-01,Lyon,France,Credit Card,Processing,3.0
ORD00737,Mary Sharma,mary.sharma282@example.com,Home & Kitchen,Cutlery Set,5.0,186.8,10.0,840.6,2024-07-28,Brasilia,Brazil,PayPal,Shipped,3.0
ORD00738,Ishaan Smith,ishaan.smith270@example.com,Sports,Yoga Mat,9.0,295.72,15.0,2262.26,2024-08-12,Sharjah,UAE,UPI,Returned,5.0
ORD00739,Ananya Gupta,,Clothing,Denim Jeans,10.0,77.51,0.0,775.1,2023-11-28,New York,USA,Debit Card,Returned,4.0
ORD00740,Li Martinez,li.martinez513@example.com,Electronics,Laptop Stand,7.0,388.09,15.0,2309.14,2023-11-16,Rio de Janeiro,Brazil,Cash on Delivery,Delivered,3.0
ORD00741,Priya Brown,priya.brown861@example.com,Books,Children's Storybook,5.0,344.26,20.0,1377.04,2024-10-29,Melbourne,Australia,Credit Card,Processing,4.0
ORD00742,Yuki Suzuki,yuki.suzuki574@example.com,Clothing,Wool Sweater,1.0,101.94,5.0,96.84,2023-01-06,Abu Dhabi,UAE,UPI,Delivered,4.0
ORD00743,David Sharma,david.sharma35@example.com,Beauty,Lipstick Set,7.0,26.74,10.0,168.46,2023-10-08,Hyderabad,India,,Delivered,5.0
ORD00744,Ava Garcia,ava.garcia485@example.com,Beauty,Perfume,1.0,187.92,0.0,187.92,2023-07-01,London,UK,Net Banking,Delivered,
ORD00745,Wei Patel,wei.patel879@example.com,Sports,Cricket Bat,4.0,329.28,15.0,1119.55,2024-11-19,Melbourne,Australia,Cash on Delivery,Processing,4.0
ORD00746,Emma Patel,emma.patel845@example.com,Sports,Dumbbell Set,2.0,90.43,,180.86,2024-09-15,Frankfurt,Germany,Debit Card,Delivered,5.0
ORD00747,Mary Reddy,mary.reddy582@example.com,Beauty,Face Serum,8.0,48.64,0.0,389.12,2023-03-30,Birmingham,UK,Cash on Delivery,Delivered,1.0
ORD00748,Ananya Wang,ananya.wang899@example.com,Beauty,Shampoo,4.0,374.97,10.0,1349.89,2023-02-24,Kyoto,Japan,Debit Card,Processing,4.0
ORD00749,Emma Johnson,emma.johnson280@example.com,Clothing,Denim Jeans,5.0,350.29,25.0,1313.59,2023-12-30,Abu Dhabi,UAE,UPI,Returned,3.0
ORD00750,Vivaan Muller,vivaan.muller551@example.com,Sports,Dumbbell Set,7.0,176.73,10.0,1113.4,2023-08-01,Brisbane,Australia,Credit Card,Returned,4.0
ORD00751,Ananya Garcia,ananya.garcia945@example.com,Electronics,USB-C Cable,8.0,295.48,20.0,1891.07,2024-11-05,Dubai,UAE,UPI,Delivered,1.0
ORD00752,Priya Suzuki,priya.suzuki345@example.com,Beauty,Face Serum,6.0,156.61,0.0,939.66,2023-01-23,Nice,France,Cash on Delivery,Returned,4.0
ORD00753,Olivia Johnson,olivia.johnson383@example.com,Sports,Cricket Bat,7.0,153.59,5.0,1021.37,2024-06-03,Houston,USA,Net Banking,Processing,4.0
ORD00754,Liam Sharma,liam.sharma171@example.com,Home & Kitchen,Storage Jars,9.0,103.24,0.0,929.16,2023-05-14,Sydney,Australia,Credit Card,Processing,3.0
ORD00755,Mei Wang,mei.wang170@example.com,Books,Fiction Novel,4.0,442.06,0.0,1768.24,2023-07-09,Munich,Germany,Net Banking,Delivered,3.0
ORD00756,Li Rossi,li.rossi384@example.com,Electronics,Earbuds,2.0,238.05,5.0,452.3,2024-04-28,Yokohama,Japan,PayPal,Shipped,2.0
ORD00757,John Singh,john.singh958@example.com,Clothing,Wool Sweater,5.0,410.8,20.0,1643.2,2024-09-03,Tokyo,Japan,UPI,Cancelled,5.0
ORD00758,Aarav Johnson,aarav.johnson183@example.com,Clothing,Running Shoes,9.0,412.5,20.0,2970.0,2023-03-21,Munich,Germany,Net Banking,Shipped,
ORD00759,Kavya Suzuki,kavya.suzuki394@example.com,Beauty,Shampoo,5.0,158.99,25.0,596.21,2023-02-05,Calgary,Canada,Debit Card,Shipped,5.0
ORD00760,Sofia Reddy,sofia.reddy85@example.com,Home & Kitchen,LED Lamp,7.0,402.76,,2819.32,2023-11-23,Leeds,UK,PayPal,Cancelled,
ORD00761,Wei Tanaka,wei.tanaka56@example.com,Home & Kitchen,Cutlery Set,2.0,303.8,25.0,455.7,2024-05-29,Perth,Australia,PayPal,Processing,4.0
ORD00762,Ishaan Gupta,ishaan.gupta545@example.com,Books,Fiction Novel,6.0,474.36,10.0,2561.54,2023-07-22,Brasilia,Brazil,PayPal,Cancelled,5.0
ORD00763,Kavya Patel,kavya.patel502@example.com,Books,Self-Help Guide,10.0,344.76,15.0,2930.46,2024-11-22,Toronto,Canada,Cash on Delivery,Processing,4.0
ORD00764,Emma Sharma,emma.sharma305@example.com,Beauty,Face Serum,6.0,367.29,20.0,1762.99,2023-09-12,London,UK,Cash on Delivery,Delivered,3.0
ORD00765,Wei Martinez,wei.martinez282@example.com,Home & Kitchen,Cutlery Set,4.0,459.79,25.0,1379.37,2023-02-11,Chicago,USA,UPI,Delivered,2.0
ORD00766,John Silva,john.silva81@example.com,Home & Kitchen,LED Lamp,7.0,203.37,10.0,1281.23,2024-10-30,Houston,USA,Credit Card,Shipped,4.0
ORD00767,Ava Silva,ava.silva813@example.com,Clothing,Baseball Cap,6.0,288.8,20.0,1386.24,2023-10-09,Birmingham,UK,Cash on Delivery,Delivered,3.0
ORD00768,Li Williams,li.williams417@example.com,Clothing,Cotton T-Shirt,3.0,141.01,15.0,359.58,2023-04-10,Munich,Germany,Credit Card,Processing,5.0
ORD00769,Kavya Dubois,kavya.dubois603@example.com,Books,Children's Storybook,7.0,240.42,15.0,1430.5,2023-12-15,Brisbane,Australia,,Cancelled,5.0
ORD00770,Ananya Rossi,ananya.rossi690@example.com,Books,Self-Help Guide,10.0,484.02,15.0,4114.17,2023-03-27,Hamburg,Germany,UPI,Processing,5.0
ORD00771,Li Garcia,,Sports,Cycling Helmet,6.0,284.62,0.0,1707.72,2023-10-18,Brasilia,Brazil,Net Banking,Shipped,5.0
ORD00772,Rohan Tanaka,rohan.tanaka871@example.com,Electronics,Bluetooth Speaker,4.0,496.1,0.0,1984.4,2023-06-12,Yokohama,Japan,UPI,Shipped,5.0
ORD00773,Sara Zhang,sara.zhang646@example.com,Electronics,Power Bank,9.0,199.13,25.0,1344.13,2024-04-20,Calgary,Canada,Debit Card,Shipped,1.0
ORD00774,Sophia Zhang,sophia.zhang672@example.com,Clothing,Baseball Cap,7.0,292.18,20.0,1636.21,2024-02-25,Berlin,Germany,Cash on Delivery,Shipped,5.0
ORD00775,David Kumar,david.kumar750@example.com,Books,Fiction Novel,4.0,87.4,0.0,349.6,2024-01-15,Pune,India,Cash on Delivery,Cancelled,3.0
ORD00776,Lucas Gupta,lucas.gupta741@example.com,Clothing,Denim Jeans,4.0,164.75,0.0,659.0,2023-07-31,Abu Dhabi,UAE,Net Banking,Shipped,5.0
ORD00777,Diya Gupta,diya.gupta513@example.com,Beauty,Face Serum,6.0,436.68,5.0,2489.08,2024-04-18,New York,USA,PayPal,Delivered,4.0
ORD00778,Lucas Silva,lucas.silva883@example.com,Books,Fiction Novel,5.0,442.26,0.0,2211.3,2024-03-25,Paris,France,UPI,Cancelled,1.0
ORD00779,Mary Tanaka,mary.tanaka524@example.com,Beauty,Sunscreen,2.0,56.29,0.0,112.58,2023-06-23,Perth,Australia,PayPal,Processing,3.0
ORD00780,Mei Martinez,mei.martinez100@example.com,Home & Kitchen,LED Lamp,8.0,450.1,5.0,3420.76,2023-09-24,Brisbane,Australia,PayPal,Cancelled,5.0
ORD00781,Chen Brown,chen.brown609@example.com,Electronics,USB-C Cable,5.0,17.84,15.0,75.82,2023-10-26,Vancouver,Canada,Cash on Delivery,Processing,5.0
ORD00782,Li Williams,li.williams825@example.com,Beauty,Shampoo,5.0,430.28,5.0,2043.83,2023-01-29,Hamburg,Germany,Debit Card,Returned,
ORD00783,Mary Silva,mary.silva530@example.com,Books,History Book,3.0,486.34,15.0,1240.17,2024-06-19,Perth,Australia,,Cancelled,5.0
ORD00784,Olivia Gupta,olivia.gupta389@example.com,Electronics,Bluetooth Speaker,5.0,107.18,0.0,535.9,2024-10-27,Hamburg,Germany,Net Banking,Cancelled,1.0
ORD00785,Sofia Silva,sofia.silva760@example.com,Clothing,Running Shoes,7.0,315.07,0.0,2205.49,2023-10-05,Brasilia,Brazil,,Returned,1.0
ORD00786,Michael Muller,michael.muller251@example.com,Home & Kitchen,LED Lamp,4.0,118.03,0.0,472.12,2023-02-11,Abu Dhabi,UAE,Cash on Delivery,Processing,3.0
ORD00787,Yuki Kumar,yuki.kumar136@example.com,Sports,Cricket Bat,4.0,125.75,25.0,377.25,2024-04-20,San Francisco,USA,,Delivered,2.0
ORD00788,Ananya Martinez,ananya.martinez86@example.com,Books,Cookbook,10.0,111.42,0.0,1114.2,2024-08-18,Tokyo,Japan,PayPal,Cancelled,3.0
ORD00789,Liam Dubois,liam.dubois1@example.com,Home & Kitchen,Cutlery Set,8.0,317.41,25.0,1904.46,2024-06-10,Montreal,Canada,UPI,Returned,4.0
ORD00790,Li Rossi,li.rossi641@example.com,Books,Fiction Novel,3.0,246.35,25.0,554.29,2024-05-22,Manchester,UK,Credit Card,Cancelled,2.0
ORD00791,Isabella Garcia,isabella.garcia704@example.com,Sports,Dumbbell Set,2.0,382.61,10.0,688.7,2023-11-24,Rio de Janeiro,Brazil,Credit Card,Processing,3.0
ORD00792,Liam Singh,liam.singh197@example.com,Books,Cookbook,10.0,332.98,25.0,2497.35,2024-10-31,Abu Dhabi,UAE,,Processing,4.0
ORD00793,Olivia Williams,olivia.williams314@example.com,Home & Kitchen,LED Lamp,6.0,227.61,20.0,1092.53,2024-03-03,Chennai,India,Credit Card,Cancelled,3.0
ORD00794,Michael Brown,,Beauty,Shampoo,5.0,150.92,15.0,641.41,2024-03-13,Kyoto,Japan,Cash on Delivery,Returned,3.0
ORD00795,Ava Silva,ava.silva281@example.com,Electronics,Bluetooth Speaker,6.0,362.81,25.0,1632.64,2023-02-17,Yokohama,Japan,Debit Card,Processing,5.0
ORD00796,John Patel,john.patel655@example.com,Home & Kitchen,Blender,8.0,462.19,0.0,3697.52,2023-03-17,Perth,Australia,,Shipped,5.0
ORD00797,Kavya Muller,kavya.muller91@example.com,Books,Cookbook,9.0,382.58,10.0,3098.9,2023-01-23,London,UK,,Processing,4.0
ORD00798,Mateo Garcia,mateo.garcia220@example.com,Clothing,Running Shoes,8.0,184.29,10.0,1326.89,2023-09-19,Sharjah,UAE,Credit Card,Shipped,4.0
ORD00799,Emma Tanaka,emma.tanaka818@example.com,Electronics,Wireless Mouse,9.0,189.87,0.0,1708.83,2024-05-31,Perth,Australia,UPI,Returned,2.0
ORD00800,Yuki Kumar,yuki.kumar998@example.com,Sports,Yoga Mat,9.0,423.92,25.0,2861.46,2024-09-16,Berlin,Germany,,Cancelled,5.0
ORD00801,Michael Singh,michael.singh75@example.com,Clothing,Baseball Cap,8.0,266.22,20.0,1703.81,2023-01-22,Kyoto,Japan,Credit Card,Returned,1.0
ORD00802,Aarav Johnson,aarav.johnson155@example.com,Home & Kitchen,Coffee Maker,6.0,268.52,5.0,1530.56,2024-08-11,Melbourne,Australia,Debit Card,Shipped,3.0
ORD00803,Ishaan Sharma,ishaan.sharma968@example.com,Electronics,USB-C Cable,2.0,167.09,5.0,317.47,2024-11-04,Munich,Germany,UPI,Shipped,4.0
ORD00804,Diya Smith,diya.smith28@example.com,Clothing,Wool Sweater,7.0,17.58,5.0,116.91,2024-01-25,Chennai,India,Net Banking,Cancelled,4.0
ORD00805,Liam Reddy,liam.reddy180@example.com,Sports,Cycling Helmet,2.0,85.63,25.0,128.44,2024-09-11,Brisbane,Australia,Net Banking,Shipped,2.0
ORD00806,Mei Silva,mei.silva262@example.com,Sports,Yoga Mat,1.0,8.59,20.0,6.87,2023-04-13,Brisbane,Australia,UPI,Delivered,4.0
ORD00807,Diya Kumar,diya.kumar830@example.com,Books,History Book,,482.3,15.0,,2023-02-16,Manchester,UK,Debit Card,Returned,
ORD00808,David Singh,david.singh482@example.com,Electronics,Wireless Mouse,4.0,433.84,15.0,1475.06,2024-09-24,Osaka,Japan,Net Banking,Shipped,5.0
ORD00809,Rohan Gupta,rohan.gupta948@example.com,Electronics,USB-C Cable,,106.02,15.0,,2023-09-29,Abu Dhabi,UAE,Credit Card,Delivered,5.0
ORD00810,Vivaan Singh,vivaan.singh48@example.com,Sports,Football,9.0,89.02,15.0,681.0,2023-08-17,Houston,USA,Credit Card,Delivered,5.0
ORD00811,Emma Rossi,emma.rossi878@example.com,Sports,Yoga Mat,8.0,450.28,15.0,3061.9,2024-11-03,Rio de Janeiro,Brazil,Cash on Delivery,Delivered,5.0
ORD00812,Ananya Singh,ananya.singh133@example.com,Clothing,Denim Jeans,2.0,360.05,0.0,720.1,2023-09-13,Hamburg,Germany,Debit Card,Processing,5.0
ORD00813,Li Muller,li.muller592@example.com,Home & Kitchen,Coffee Maker,6.0,332.29,0.0,1993.74,2024-01-30,Delhi,India,Debit Card,Delivered,1.0
ORD00814,Sofia Johnson,sofia.johnson331@example.com,Electronics,Earbuds,6.0,97.94,20.0,470.11,2024-04-07,Frankfurt,Germany,Cash on Delivery,Processing,2.0
ORD00815,Yuki Brown,yuki.brown527@example.com,Home & Kitchen,Blender,3.0,131.37,25.0,295.58,2024-07-16,Paris,France,PayPal,Processing,4.0
ORD00816,Aditya Wang,aditya.wang27@example.com,Sports,Dumbbell Set,8.0,415.89,10.0,2994.41,2023-05-10,Brisbane,Australia,Net Banking,Cancelled,2.0
ORD00817,Lucas Silva,lucas.silva840@example.com,Sports,Dumbbell Set,4.0,389.08,15.0,1322.87,2024-06-22,Dubai,UAE,Cash on Delivery,Returned,5.0
ORD00818,Mary Rossi,mary.rossi970@example.com,Sports,Dumbbell Set,2.0,341.8,5.0,649.42,2023-06-05,Brasilia,Brazil,Net Banking,Shipped,4.0
ORD00819,Kavya Tanaka,kavya.tanaka996@example.com,Books,History Book,3.0,362.17,0.0,1086.51,2023-09-15,Brasilia,Brazil,UPI,Shipped,5.0
ORD00820,Ava Kumar,ava.kumar421@example.com,Clothing,Denim Jeans,3.0,383.47,5.0,1092.89,2024-02-05,Leeds,UK,Net Banking,Returned,4.0
ORD00821,Aditya Johnson,aditya.johnson283@example.com,Clothing,Wool Sweater,10.0,472.45,25.0,3543.38,2023-05-26,Montreal,Canada,Credit Card,Delivered,5.0
ORD00822,Ishaan Dubois,ishaan.dubois677@example.com,Books,Self-Help Guide,9.0,372.74,0.0,3354.66,2023-12-16,Toronto,Canada,Net Banking,Processing,5.0
